text	label
Men når Fremskrittspartiet i det budsjettet som nå foreligger, velger å kutte hele beløpet som er satt av til belønningsordningen for kollektivtrafikken, signaliserer det et skritt i retning vekk fra Kristelig Folkeparti.	F
Jeg skal ikke ramse opp på nytt, men jeg er stolt over de områdene vi har skjermet for oljevirksomhet.	A
For her er kunnskapen entydig. Med den kunnskapen man har i dag, skal det ikke åpnes for oljeaktivitet i Lofoten.	A
Det er generelt for billig å slippe ut CO2 i Norge. Jeg kan godt tenke meg en økning i CO2-avgiften framover.	F
I innstillingen har Høyre gjort forslaget fra avgått Bondevik-regjering til sin satsing på veiinvestering. Den er for liten.	F
Tvert imot, då står eg opp og seier at SV er det einaste partiet som forsvarar miljøsaka skikkeleg her på Stortinget.	A
Ser ikke representanten Bastesen hvilken byrde han dermed pålegger norsk fiskerinæring i dens hovedmarked	F
Vi har sørget for å nulle ut egenandelene i helsevesenet,	A
Hadde regjeringen ønsket å snakke med Kristelig Folkeparti, skulle den ha fått tre klare forventninger og krav til budsjettforhandlinger: Det ville vært oppstart av Kårstø i tråd med klimaforliket, det ville vært skrinlegging av leteaktivitet på Jan Mayen, og det ville vært mer energieffektivisering til hus og hjem rundt omkring i landet til neste år.	F
Når vi legger opp til en samferdselspolitikk, til at vi ønsker verdens mest moderne infrastruktur på vei og lavere bilavgifter, er det fordi vi ønsker å redusere forurensingen. Bedre – og gode – biler vil forurense mindre. Bedre – og gode – veier vil forurense mindre ved at vi får mindre utslipp, mindre forbruk og færre skadede og forulykkede i trafikken. Det er implisitt i vår politikk.	A
Jeg syns dette er et riktig og viktig spørsmål å ta opp. Som representanten Sjøli påpekte, ønsker vi mer brukerpåvirkning og medvirkning fra pårørende. Som jeg har sagt: Dette henger sammen med det vi skriver i innstilingen, at vi skal få en skikkelig evaluering og gjennomgang av de forskjellige habiliteringsprosjektene.	F
Men det som øker, det er inntektene fra bompengeprosjektene. Er det dette som er Regjeringens satsing: større regninger til veibrukerne og flere ekstraskatter når det gjelder private?	A
Vi støtter tiltak på sokkelen, vi støtter tiltak i transportsektoren, vi støtter tiltak i forhold til husholdningene, og vi støtter Senterpartiet i kravet om at to tredjedeler av tiltakene bør tas i Norge. For øvrig har jeg forståelse for at også representanter som Lundteigen fra regjeringspartiene syns det er ille at Stortinget ikke har noe de skal ha sagt når det gjelder å flytte på noe som helst i dette reviderte budsjettet.	F
Min mening med en slik kommisjon var å prøve å ansvarliggjøre de fagfolk, både på fylkesnivå og kommunenivå, som ikke hadde tatt det faglige ansvar for disse pasientene. Å plassere en utskrevet psykiatrisk pasient i hospits uten oppfølging må være ansvarsløst.	F
Kva blir gjort innanfor dei etatane som har ansvaret for å halde seg oppdaterte på kva som finst av tilgjengeleg utstyr og kunnskap for å kunne ha ein best mogleg beredskap, og når ulykka er ute, å kunne samle opp mest mogleg av det som er blitt sleppt ut?	F
Det har vært nødvendig med øremerkede midler for å få til en styrking av helsetjenestene.	F
De rød-grønne partiene i komitéinnstillingen skriver at «det er viktig å oppretthalde eit høgt nivå på leiteaktiviteten etter olje og gass, og oljeindustrien må òg i framtida få tilgang til interessante leiteareal. Det er framleis store olje- og gassressursar på norsk kontinentalsokkel som representerer store verdiar for Noreg. Utnytting av desse vil vere med å dekkje noko av verdas aukande behov for olje og gass». Veldig godt sagt!	F
For Fremskrittspartiet er det helt klart at vi ønsker betydelige kutt i de skatter og avgifter som regjeringspartiene gladelig tar inn fra det norske folk og fra norske bilister gjennom skyhøye drivstoffavgifter,	A
De skal få en nøytral informasjon om de mulighetene de har, og så vil de ut fra den situasjonen de selv er i, foreta det valget som føles riktig for dem. Det er helt utenkelig for meg og mitt parti at vi skulle gå inn og bestemme hva kvinnen skulle velge.	F
Derfor er jeg glad for at Høyres programkomité – selv om det ikke er vedtatt på landsmøtet ennå – har foreslått å gjøre kontantstøtten til en kommunal, lovpålagt ytelse. Det vil si at på samme måte som en har rett til en barnehageplass, må en bo i en kommune når en skal ha rett til kontantstøtte.	F
Vi har hatt gjennombrudd både når det gjelder målsettinger, når det gjelder sektorvise handlingsplaner, når det gjelder CO2-rensing,	F
Men det er viktig med tiltak for å redusere risikoen, og det er viktig at vi har ein god oljevernberedskap som kan fungere raskt og effektivt når ulykka er ute.	F
Det er jo helt åpenbart at rehabilitering er et av satsingsområdene til Høyre. Det er flott.	F
Vi har som mål at den innenlandske flytrafikken i Norge skal reduseres	A
Problemet sett fra mitt ståsted er den ekstrabelastning vi kan påføre kvinnen i en slik situasjon, slik retningslinjene foreløpig er utformet.	F
Tolv år etter at Fremskrittspartiet framsette forslag om stykkprisfinansiering i helsevesenet i 1985, gjennomførte tidligere statsråd Gudmund Hernes stykkprisfinansiering i 1997, med 40 pst. – Det var bra.	F
I valgkampen valfartet de rød-grønne politikerne fra storting og regjering til Feiringklinikken, og det var ikke grenser for hva de skulle bidra med, bare de ble valgt. Nå løper de fra sine løfter for 2009. De svikter altså totalt i oppløpet. Høyre er, i likhet med ansatte og pasientorganisasjoner, dypt bekymret for klinikkens framtid	F
Vi har sørget for å nulle ut egenandelene i helsevesenet, som denne regjeringen nå ikke bare øker, men de innfører til og med nye egenandeler.	A
Me har auka tilskottet til utleigebustader, og me har auka tilskottet til etablering, me har auka tilskottet til tilpassing. Me gjer mykje, og me har lagt fram visjonane for den framtidige bustadpolitikken i denne meldinga.	F
Har statsråden nokre ambisjonar, tiltak, verkemiddel for å redusere energibruken i offentlege bygg?	F
Først ønsker jeg å uttrykke at det er positivt at Regjeringen har økt innsatsen når det gjelder forebyggende oljevernberedskap	F
Når det gjelder Kårstø, så er det et nettokutt, rett og slett fordi vi ikke ser nytten av dette.	A
Nå er det for Kristelig Folkeparti viktig å se framover, og da vil jeg vise til at vi støttet Regjeringen fullt ut i budsjettet når det gjelder beløpene som er lagt fram, men vi ønsket noen små endringer og bad om å få flyttet noen kroner på budsjettet til rassikring	F
Mener statsråden fortsatt at oljevernberedskapen er tilfredsstillende, når det altså mangler ca. 100 mill. kr i forhold til de behovene som er nevnt i rapporten, som statsråden unntok fra offentlighet den 9. januar 2006?	F
Det fekk me ikkje til, men det er klart at belønningsordninga vil me jobba for å få betre enn det ho er i dag.	F
Det er grunnen til at vi i revidert budsjett har foreslått en reduksjon av arbeidsgiveravgiften	A
Det er dessverre ikke et samlet storting som i dag vedtar at oljevernberedskapen skal trappes opp tilsvarende den økte olje- og gassvirksomheten i Barentshavet. Det synes jeg er ganske utrolig, og det er faktisk ganske uansvarlig.	F
Skal man ha ned forurensningen på de mest forurensede dagene, må man gå direkte på kilden, og kilden er diesel. Det vil si omkjøring og personbiler og dieselbiler. Da blir mitt spørsmål: Med det vedtaket vi nå fatter, vil statsråden også utrede tiltak som faktisk kan gjøre at vi kommer under de forurensningsnivåene som vi må, også med begrensning av dieselbiler, før vi kommer til neste vinter?	A
Eg har godt samvit for dette, men eg beklagar at det som replikanten no spør om, belønningsordninga, er kutta på. Eg vil jobba hardt for å få ho på plass igjen med fornya styrke – helst mykje større enn det ho er i dag.	F
For så vidt kan det vel heller være slik at økt arbeidsinnvandring kan virke motsatt, ved at nye og flere arbeidsinnvandrere kan fortrenge dem som allerede har problemer med å komme inn på arbeidsmarkedet.	A
Ergo må årsaken til de høye legemiddelprisene i Norge være de offentlige avgiftene, altså momsen på legemidler. I en rekke land har man nemlig lavere moms på legemidler enn det vi har i Norge – de har differensiert momsbiten. Jeg vil derfor be representanten Næss om å redegjøre for hva det er man ønsker å oppnå her.	A
Vi er veldig glade for at Venstre vil samarbeida om gassferjer,	F
Det var dei raud-grøne partia som stemte for den NTP-en som gjeld, men samtidig synest eg det er flott at statsråden seier at det er Stortinget sin NTP, for det er jo den som gjeld. Så i den grad ein fortset å følgja den, er det fint.	F
Som eg har presisert fleire gonger tidlegare, ønskjer vi å redusere skatten på ei rekkje område fordi vi trur at det vil utløyse veldig mange positive verknader.	F
Dersom Ranveig Frøiland les det - det har ho kanskje gjort tidlegare - veit ho at vi ønskjer å kutte på ei rekkje område.	F
Petroleumsnæringen stod i 2001 for ca. 23 pst. av brutto nasjonalproduktet i Norge og utgjorde ca. 45 pst. av norsk eksport. Ved å redusere produksjonen samt stanse ny leteaktivitet vil inntektsgrunnlaget for vår velferd bli dramatisk redusert.	F
Jeg nevnte fattigdomsbekjempelse, bl.a. gjennom å øke bevilgningen til bostøttordningene.	F
Jeg synes også statsråden og regjeringen skal være godt fornøyd med at det i dag er sånn bred enighet om petroleumsnæringen og den muligheten denne kan gi landet vårt. Vi forventer fortsatt mye av denne næringen, og vi er heldige – privilegerte – i dette landet som har denne fantastiske ressursen i enda mange år framover.	F
Derfor er det viktig å overføre mest mogleg av transporten til kollektivtrafikken.	F
Men det er viktig at vi både får voksne og eldre arbeidstakere til å stå i arbeidslivet så lenge som mulig, og at de som også er i alderen mellom 67 og 70 år, stimuleres til å delta mer i arbeidsmarkedet. Så jeg er helt enig i intensjonen bak Leirsteins replikk, og i det som statsministeren sa. Det er mange 67–70-åringer som kan bidra betydelig i arbeidslivet, og vi har selvfølgelig et fokus på det når vi trenger mer arbeidskraft.	F
Vi har hatt gjennombrudd både når det gjelder målsettinger, når det gjelder sektorvise handlingsplaner, når det gjelder CO2-rensing, ikke minst, og når det gjelder vern, f.eks. i Lofoten og andre områder, og vern av Vefsna – bare for å nevne noe.	F
Utgangspunktet vårt er at det å fjerna formuesskatt på arbeidande kapital vil vera eit godt verkemiddel.	A
Eg har tidlegare vore inne på at det å stimulera til auka utvinningsgrad, som også Onarheim nemnde i innlegget sitt, er ein fornuftig strategi, som også mange firma er interesserte i at ein skal fokusera meir på.	F
Men det som vi oppfatter som en av de store truslene mot lokalsykehusene, og som den forrige regjeringa bidrog sterkt til, er det store innslaget av private kommersielle aktører og et system som har stimulert veldig sterkt til konkurranse på svært ulike vilkår.	F
Ingen må gå rundt og innbille seg at formuesskatten er en skatt som først og fremst rammer de rikeste i dette land. Til og med minstepensjonister må på en knøttliten pensjon betale formuesskatt, fordi man gjennom et langt liv har nedbetalt hus og bolig – og politikere snakker om at det er en fordel å holde orden i økonomien! Jeg synes det er helt utrolig at man ikke ser behovet for å gjøre noe med skjevheten i en skatt som rammer helt vilkårlig.	A
Jeg er hjertens enig i at det er spesielt viktig å redusere ventetiden innenfor psykiatri.	F
Vi må faktisk gjøre omprioriteringer, og omprioriteringene er altså fullt mulig: Det er mulig å si nei, vi skal ikke ha flere motorveier – vi skal i stedet ha den jernbanen, de kollektivløsningene og de tunnelene gjennom Oslo som vi alle vet trengs, og som det er mye større behov for.	F
Men når det gjelder de som sliter økonomisk, som har det vanskelig, ønsker Kristelig Folkeparti at de skal ha en verdig begravelse og deretter få dekke hele beløpet for begravelsen.	F
Derfor er vi veldig glad for at vi i år kan legge fram et forslag som ikke bare er en sterk satsing på vei og bane, men som også tar igjen noe av det etterslepet vi har på vedlikehold, som betyr veldig mye for Distrikts-Norge	F
Arveavgift ved generasjonsskifte i familieeide bedrifter tapper bedriftene for egenkapital. Dette gjør bedriftene mindre økonomisk robuste, og gjør at bedriftene i mindre grad kan foreta investeringer for å sikre arbeidsplasser og fremtidig inntektsgrunnlag.	A
